task,task_label,base,base_label,seed,epoch,train_loss,val_SDR,budget,lr,source_file,aggregation
eog,EOG,4,base4,43,51,0.0478570550749792,8.196762527738299,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,52,0.0478733582335097,8.20374482018607,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,53,0.0478109226118181,8.214498690196447,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,54,0.0477854215374616,8.213132960455757,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,55,0.0478008509935619,8.211223329816546,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,56,0.0477730858827305,8.212970222745623,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,57,0.0477215417565029,8.216786691120692,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,58,0.0477531451697104,8.225135156086512,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,59,0.0477470486102817,8.223726238523211,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,60,0.047711461852087,8.235604115894862,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,61,0.0477173878141095,8.22056930405753,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,62,0.0476870857457691,8.232100112097603,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,63,0.0476520833707301,8.227423633847918,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,64,0.0476866862344964,8.220987558364868,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,65,0.0476774070934157,8.232975108282906,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,66,0.0476442304239651,8.236743824822563,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,67,0.0476398427283095,8.22976657322475,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,68,0.0476371640705059,8.234569890158516,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,69,0.0476497490411606,8.233966316495623,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,70,0.0476767771711973,8.23502949305943,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,71,0.047620627855029,8.234917095729283,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,72,0.0476142085183446,8.235805818012782,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,73,0.0476618015738291,8.236347709383283,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,74,0.0476276415321871,8.234198468072075,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,4,base4,43,75,0.0476241093999314,8.23498603275844,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,1,0.149715549129749,1.02171214563506,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,2,0.0969244613547191,4.765881265912737,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,3,0.0600667131072449,6.955245971679688,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,4,0.0539609529426164,7.35897159576416,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,5,0.0523600878768435,7.470790726797921,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,6,0.051491771624467,7.624756744929722,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,7,0.0507924864851982,7.693275213241577,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,8,0.0502354533663976,7.806945187704904,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,9,0.0498166120149821,7.865992409842355,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,10,0.0494272588430164,7.857641935348511,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,11,0.0491310136967173,7.990049362182617,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,12,0.0488118623322415,8.047972100121635,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,13,0.0485783559487801,7.947074379239764,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,14,0.0483620731490794,8.08814651625497,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,15,0.0480757591741107,8.112047944750104,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,16,0.0480205844217371,8.136450835636683,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,17,0.0476764516783094,8.138230425970894,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,18,0.0475150912860843,8.166681391852242,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,19,0.0473817521793262,8.009501831872123,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,20,0.047240658863404,8.222789628165108,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,21,0.0470882303246827,8.272886071886335,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,22,0.0470043695836423,8.172841480800084,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,23,0.046856161137329,8.298022542681013,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,24,0.0467388494479879,8.263602427073888,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,25,0.046685766776867,8.367349352155413,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,26,0.046521711467861,8.30906435421535,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,27,0.0464295565942737,8.358647414616176,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,28,0.0464595372779904,8.370117051260811,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,29,0.046334109016668,8.329639843532018,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,30,0.0461726178563086,8.377365793500628,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,31,0.0461240347439997,8.413186856678553,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,32,0.0460234902033181,8.397357497896467,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,33,0.0460263437060552,8.445005825587682,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,34,0.0458634931280791,8.40086569104876,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,35,0.045904732439841,8.423062597002302,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,36,0.0458243060682978,8.382832969938006,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,37,0.045703211607777,8.418380839484078,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,38,0.0457488902470218,8.413958719798497,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,39,0.0456300116030969,8.43697476387024,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,40,0.0455841170710938,8.393283094678607,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,41,0.0455693424305069,8.44343536240714,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,42,0.0454961296136134,8.467748131070818,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,43,0.0455253707053505,8.470668826784406,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,44,0.0454087474635828,8.409285613468715,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,45,0.0453767390382067,8.452653953007289,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,46,0.0453367118732394,8.478627443313599,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,47,0.0453274761822736,8.492572716304235,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,48,0.0452458170529837,8.497288737978254,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,49,0.045237630536066,8.471034390585762,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,50,0.0451764515557578,8.506441082273211,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,51,0.0451474574472859,8.483602046966553,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,52,0.0451598903773544,8.517547913960048,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,53,0.0451455434836516,8.457451343536377,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,54,0.0450709969083839,8.485485213143486,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,55,0.0450490627472645,8.496600661958967,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,56,0.0450553443526553,8.48710002217974,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,57,0.0450350473695826,8.517007555280413,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,58,0.0449554950834434,8.514323779514857,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,59,0.0449549428700843,8.520495210375104,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,60,0.0449329815178274,8.504076208387103,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,61,0.0449338216578291,8.516954932894025,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,62,0.0449006115652133,8.513550554003034,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,63,0.044895121914761,8.489878143583026,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,64,0.044880208428775,8.518867458615984,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,65,0.0448932188484713,8.518236603055682,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,66,0.0448420894132039,8.51843912260873,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,67,0.044922991124826,8.51138458933149,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,68,0.0448471985966245,8.52376195362636,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,69,0.0448106217467896,8.522937434060234,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,70,0.044870824457329,8.5238117149898,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,71,0.0448550519959948,8.520643574850899,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,72,0.0448127510809452,8.52124844278608,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,73,0.0448158762165319,8.522524084363665,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,74,0.0448071361632547,8.522277968270439,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,42,75,0.0448041284961678,8.523133448192052,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,1,0.153703065119057,0.134769262080746,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,2,0.0942979987675898,4.969997916902814,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,3,0.060643216194672,7.08821998323713,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,4,0.0538394520424793,7.346813031605312,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,5,0.0523025625011074,7.554773569107056,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,6,0.0513456798393592,7.707383394241333,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,7,0.0506448915976787,7.809138536453247,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,8,0.0500929932170939,7.860741206577846,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,9,0.0495589923496558,7.991206680025373,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,10,0.0491753464965062,7.998304980141776,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,11,0.0488299627170384,7.99985636983599,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,12,0.0485709138980535,8.055866003036499,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,13,0.0483897219055166,8.134106363568987,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,14,0.0482198882186524,8.071062939507621,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,15,0.0479718829705336,8.206298828125,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,16,0.0477530531515584,8.214201756886073,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,17,0.0476911443625098,8.245820931025914,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,18,0.0475052112243442,8.244884014129639,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,19,0.0473533061759494,8.286455767495292,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,20,0.0472079440951347,8.285307679857526,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,21,0.0471539309718341,8.251131057739258,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,22,0.046968382617859,8.330609798431396,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,23,0.0469418699705155,8.223369087491717,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,24,0.0468454340768751,8.331833600997925,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,25,0.046730672052809,8.368230853761945,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,26,0.0465907385903541,8.273075137819562,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,27,0.0464920633098232,8.321523530142647,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,28,0.0464672012446082,8.297888823917933,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,29,0.0463218252374747,8.370370762688774,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,30,0.046272159423505,8.399496350969587,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,31,0.0462018728395488,8.31738315309797,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,32,0.0461311296464126,8.385871921266828,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,33,0.0461164805864062,8.329441547393799,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,34,0.0460255992746798,8.394546168191093,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,35,0.0458622931668134,8.382752316338676,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,36,0.0458467829032479,8.451021841594152,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,37,0.0457745065268512,8.355662107467651,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,38,0.0457259186795938,8.426155396870204,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,39,0.0456838147523247,8.44269517489842,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,40,0.0456207688097084,8.439756972449166,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,41,0.0455456577311052,8.423022202083043,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,42,0.0455475645226852,8.450924737112862,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,43,0.045440725494768,8.436522381646293,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,44,0.0454576129668226,8.48673973764692,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,45,0.0453849933414815,8.46660498210362,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,46,0.0453451239965229,8.48379761832101,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,47,0.0453755369879932,8.493525096348353,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,48,0.0453048382894458,8.47850319317409,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,49,0.0452565400399894,8.496865034103394,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,50,0.0452127773836951,8.491843496050153,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,51,0.0452357725562336,8.494837760925293,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,52,0.0451228369688876,8.50033528464181,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,53,0.0451144232788932,8.510795933859688,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,54,0.0451136641900673,8.482775722231183,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,55,0.0450489571161359,8.496278183800834,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,56,0.0450462717040676,8.507957220077515,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
eog,EOG,6,base6,43,57,0.0450321751359467,8.514722347259521,extended,0.001,results\manuscript_figure_data\supp_s1_seed_histories.csv,individual matched extended-training seed trajectory (no aggregation)
