run_id,classifier,recipe,base,subject,n_subjects_for_inference,primary_independent_unit,n_contamination_seed_pairs,contamination_seed_pair_indices,n_checkpoint_seeds,checkpoint_seeds,n_classifier_seeds,classifier_seeds,n_technical_observations_aggregated,baseline_accuracy_mean,processed_accuracy_mean,delta_accuracy,delta_accuracy_median_over_nuisance,delta_accuracy_sd_over_nuisance,delta_accuracy_descriptive_nuisance_bootstrap_ci95_low,delta_accuracy_descriptive_nuisance_bootstrap_ci95_high,contamination_delta_sd_within_subject,checkpoint_delta_sd_within_subject,classifier_seed_delta_sd_within_subject,note,recipe_label,row_order,row_label,delta_accuracy_pp,source_file
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A08,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7800738007380074,0.6962361623616237,-0.0838376383763837,-0.081180811808118,0.0287909596801547,-0.0952029520295203,-0.073210332103321,0.0218467636681941,0.0173046600716471,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-8.38376383763837,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog_emg_line,2,A09,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.6840909090909091,0.6786363636363636,-0.0054545454545454,-0.0265151515151514,0.0554019628442091,-0.0257575757575757,0.0166666666666666,0.0276872952402845,0.0316617728565916,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG+EMG+LINE,0,CSP+LDA base2,-0.5454545454545401,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A01,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7864768683274022,0.646405693950178,-0.1400711743772242,-0.1352313167259786,0.0265293679686725,-0.150747330960854,-0.1305338078291814,0.0214079938298795,0.0168984819889909,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-14.00711743772242,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A02,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5151943462897527,0.3734275618374558,-0.1417667844522968,-0.1448763250883392,0.0360545257794016,-0.1554770318021201,-0.1277738515901059,0.0244894425674216,0.0254691645984081,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-14.17667844522968,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A03,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7472527472527473,0.5935531135531136,-0.1536996336996337,-0.1611721611721611,0.0255860215898905,-0.1630769230769231,-0.1437362637362637,0.0139521496686627,0.0197693634568003,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-15.369963369963369,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A04,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.6078947368421053,0.5191228070175439,-0.0887719298245613,-0.087719298245614,0.040223546874895,-0.1040350877192982,-0.0740350877192982,0.0114102544150941,0.0336915196748289,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-8.87719298245613,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A05,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.2666666666666666,0.3001449275362319,0.0334782608695652,0.0398550724637681,0.0309791437001643,0.0213043478260869,0.0455072463768116,0.0268722385049781,0.0135992697828353,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,3.34782608695652,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A06,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.4781395348837209,0.4424186046511628,-0.0357209302325581,-0.0325581395348837,0.0300747221587482,-0.0476279069767441,-0.0245581395348837,0.0282199504434126,0.0091286105490955,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-3.5720930232558104,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A07,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.5740072202166066,0.4620938628158845,-0.111913357400722,-0.1046931407942238,0.0287111438999762,-0.1231805054151624,-0.1010830324909747,0.0093723862712975,0.0257256631788012,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-11.1913357400722,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
hierarchical_downstream_stats_20260815_000000,csp_lda,eog,4,A08,9,subject,5,1 2 3 4 5,5,42 43 44 45 46,0,,25,0.7645756457564575,0.7142435424354243,-0.0503321033210332,-0.047970479704797,0.0211944361339843,-0.058450184501845,-0.0419188191881919,0.0199698851445463,0.0074608129630111,,Subject row aggregates technical/nuisance repeats before inferential testing; within-subject CI is descriptive and not used as n for p-values.,EOG,1,CSP+LDA base4,-5.03321033210332,runs/hierarchical_downstream_stats_20260815_000000/hierarchical_subject_deltas.csv
