run_id,budget,task,base,lr,epoch,metric,mean,sd,se,n,seeds,base_label,source_file
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,17,train_loss,0.0640677874553061,0.0002781817062457,0.0001967041708883,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,17,val_SDR,6.7505078227431685,0.1157355082579724,0.081837362713284,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,17,val_CC,0.8367598553498585,0.0017680649780151,0.0012502107355329,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,18,train_loss,0.0639955311037955,0.0002851663672781,0.0002016430720686,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,18,val_SDR,6.795987517745407,0.0478134329753971,0.0338092026887117,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,18,val_CC,0.8377388494986076,0.000762252292224,0.0005389937648066,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,19,train_loss,0.0639660104754425,0.0003174134353657,0.0002244451925868,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,19,val_SDR,6.805831829706827,0.0526677633753976,0.0372417326326721,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,19,val_CC,0.837998460840296,0.0008811501128677,0.000623067220052,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,20,train_loss,0.0638553639696467,0.0003006182047393,0.0002125691711193,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,20,val_SDR,6.826422214508057,0.0734668397449379,0.0519489005759909,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,20,val_CC,0.8382217939253207,0.001160095127251,0.0008203111313007,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,21,train_loss,0.0638218315229529,0.0003366691764294,0.0002380610576697,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,21,val_SDR,6.833872238794962,0.0734652537746385,0.0519477791256375,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
a6_optimization_convergence_audit_20260815_000000,extended,emg,4,0.001,21,val_CC,0.8385132838178564,0.0011146280436741,0.0007881610481826,2,42 43,base4,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv
