task,task_label,metric,metric_label,base,base_label,epoch,mean,se,sd,n,seeds,budget,lr,source_file,aggregation
eog,EOG,train_loss,Training loss,4,base4,23,0.0493623347970369,0.0002069978443818,0.0002927391589068,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,24,0.0493493676185607,0.000226743031885,0.0003206630708653,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,25,0.0492521047452899,0.0001796237149528,0.0002540262938101,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,26,0.0491297239977344,0.0001667842234127,0.0002358685107402,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,27,0.0490620987159069,0.0001828181687916,0.0002585439337533,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,28,0.0490179589523054,0.0001934137822033,0.0002735283939417,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,29,0.0489337358136321,0.0001969152417416,0.000278480205509,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,30,0.0488472359307179,0.0001597907742328,0.0002259782800622,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,31,0.0487992079562951,0.0001795741894813,0.0002539562542166,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,32,0.0487813080234505,0.0001769614553897,0.0002502612902294,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,33,0.0487040306537229,0.0001576516220224,0.0002229530619942,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,34,0.0486298352828092,0.0001782183404837,0.0002520387941757,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,35,0.0486089127817165,0.000229968698086,0.0003252248517545,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,36,0.0485518439281209,0.0002092705151745,0.0002959532007645,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,37,0.0485298316577606,0.0001769240458156,0.0002502083851024,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,38,0.0484642526047809,0.00019774223878,0.0002796497559367,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,39,0.0484215237687681,0.0001962732210337,0.0002775722511165,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,40,0.0484033747985262,0.0001848077001137,0.0002613575559317,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,41,0.0483844536661266,0.0001794967243326,0.0002538467019527,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,42,0.0483266387622211,0.0001979619090523,0.0002799604166151,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,43,0.0482641781079713,0.0002015497465835,0.0002850343851113,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,44,0.0482564658866585,0.0001879717597616,0.000265832211998,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,45,0.0482316382890828,0.0001861633228085,0.0002632746959323,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,46,0.0481797494342393,0.000189420671385,0.0002678812824665,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,47,0.0481664052877192,0.0001930091181926,0.0002729561126097,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,48,0.0481913867711185,0.0002138806663662,0.0003024729391045,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,49,0.048140224226028,0.000189853588415,0.0002684935196018,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,50,0.048070925853659,0.0002059066302586,0.0002911959490943,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,51,0.0480845381166333,0.0002274830416541,0.0003217096027171,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,52,0.0480568870797614,0.0001835288462516,0.0002595489834557,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,53,0.0480394055109436,0.0002284828991254,0.0003231236147135,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,54,0.0480029582455057,0.0002175367080441,0.0003076433628299,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,55,0.0480051447297925,0.0002042937362305,0.0002889149724851,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,56,0.0479738884474908,0.0002008025647602,0.0002839777104432,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,57,0.0479381471767882,0.0002166054202852,0.0003063263230509,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,58,0.0479432365500202,0.0001900913803098,0.0002688298081243,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,59,0.0479412141351777,0.000194165524896,0.0002745915186532,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,60,0.0479198056751879,0.0002083438231009,0.0002946426602659,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,61,0.0478959530243806,0.0001785652102711,0.0002525293421333,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,62,0.0479085635324226,0.0002214777866535,0.0003132168896497,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,63,0.0478655221898143,0.0002134388190842,0.0003018480726857,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,64,0.0478871209703594,0.000200434735863,0.0002834575218281,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,65,0.0478601600174034,0.0001827529239877,0.0002584516636667,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,66,0.0478226336885557,0.0001784032645905,0.0002523003163555,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,67,0.0478746423271493,0.0002347995988397,0.000332056777119,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,68,0.0478590126802152,0.0002218486097092,0.0003137413126444,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,69,0.0478735122411886,0.0002237632000279,0.0003164489522394,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,70,0.047852517601764,0.0001757404305667,0.0002485345003647,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,71,0.0478209347298769,0.0002003068748478,0.0002832766990464,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,72,0.0478365388220158,0.0002223303036712,0.0003144225307783,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,73,0.0478348857679656,0.0001730841941365,0.0002447780147803,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,74,0.0478234960932597,0.0001958545610726,0.0002769801765215,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,4,base4,75,0.0478479841671814,0.0002238747672499,0.000316606732118,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,1,0.151709307124403,0.001993757994654,0.0028195995961295,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,2,0.0956112300611545,0.0013132312935646,0.0018571895058918,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,3,0.0603549646509585,0.0002882515437135,0.0004076492424946,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,4,0.0539002024925479,6.075045006854323e-05,8.591411040720336e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,5,0.0523313251889754,2.8762687868045395e-05,4.067658327329388e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,6,0.0514187257319131,7.304589255390652e-05,0.0001033024919253,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,7,0.0507186890414385,7.37974437597759e-05,0.0001043653458335,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,8,0.0501642232917458,7.123007465188735e-05,0.0001007345376215,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,9,0.049687802182319,0.0001288098326631,0.0001821646123192,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,10,0.0493013026697613,0.000125956173255,0.0001781289284819,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,11,0.0489804882068778,0.0001505254898394,0.0002128751892137,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,12,0.0486913881151475,0.0001204742170939,0.0001703762717306,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,13,0.0484840389271484,9.431702163174847e-05,0.0001333844111542,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,14,0.0482909806838659,7.109246521352572e-05,0.0001005399284875,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,15,0.0480238210723221,5.193810178854771e-05,7.345156795327848e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,16,0.0478868187866478,0.0001337656350893,0.0001891731753227,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,17,0.0476837980204096,7.3463421001590526e-06,1.038929663187738e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,18,0.0475101512552143,4.940030870034111e-06,6.986258654944002e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,19,0.0473675291776378,1.4223001688438291e-05,2.0114361885444863e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,20,0.0472243014792694,1.6357384134677022e-05,2.3132834488206737e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,21,0.0471210806482584,3.2850323575677604e-05,4.645737312906789e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,22,0.0469863761007507,1.7993482891647677e-05,2.54466275396964e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,23,0.0468990155539223,4.28544165932132e-05,6.060529715370872e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,24,0.0467921417624315,5.329231444363425e-05,7.536671385643914e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,25,0.046708219414838,2.245263797100161e-05,3.175282512964361e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,26,0.0465562250291075,3.45135612465526e-05,4.880954640066916e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,27,0.0464608099520485,3.125335777474578e-05,4.419892243474409e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,28,0.0464633692612993,3.8319833089266175e-06,5.419242766271352e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,29,0.0463279671270713,6.141889596654459e-06,8.685943566186955e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,30,0.0462223886399068,4.9770783598180456e-05,7.03865171744832e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,31,0.0461629537917743,3.8919047774556986e-05,5.503984519742491e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,32,0.0460773099248654,5.3819721547242176e-05,7.611258013525339e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,33,0.0460714121462307,4.506844017549902e-05,6.373639933119119e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,34,0.0459445462013795,8.105307330037724e-05,0.0001146263555334,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,35,0.0458835128033272,2.121963651380634e-05,3.0009097746452276e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,36,0.0458355444857728,1.123841747502352e-05,1.589352241278906e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,37,0.0457388590673141,3.564745953706788e-05,5.041312074146753e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,38,0.0457374044633078,1.1485783714001996e-05,1.6243351102825643e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,39,0.0456569131777108,2.6901574613890505e-05,3.804457166815571e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,40,0.0456024429404011,1.8325869307340977e-05,2.591669291671845e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,41,0.045557500080806,1.1842349700839222e-05,1.6747611557291794e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,42,0.0455218470681493,2.571745453593816e-05,3.6369972994437215e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,43,0.0454830481000592,4.232260529125897e-05,5.9853202397861753e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,44,0.0454331802152027,2.443275161992733e-05,3.455312870699444e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,45,0.0453808661898441,4.1271516374348505e-06,5.836673819630693e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,46,0.0453409179348811,4.2060616417469165e-06,5.948269417935736e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,47,0.0453515065851334,2.403040285979193e-05,3.3984121633606966e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,48,0.0452753276712147,2.9510618231008003e-05,4.173431653630624e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,49,0.0452470852880277,9.454751961696787e-06,1.3371038453105224e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,50,0.0451946144697265,1.8162913968632063e-05,2.5686239266655203e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,51,0.0451916150017598,4.415755447383096e-05,6.244821241812048e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,52,0.045141363673121,1.852670423338476e-05,2.6200716392927764e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,53,0.0451299833812724,1.5560102379210544e-05,2.2005307816593416e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,54,0.0450923305492256,2.133364084168018e-05,3.017032421310069e-05,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,55,0.0450490099317002,5.281556432479295e-08,7.46924873725108e-08,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
eog,EOG,train_loss,Training loss,6,base6,56,0.0450508080283615,4.536324293813454e-06,6.41533133963354e-06,2,42 43,extended,0.001,runs/a6_optimization_convergence_audit_20260815_000000/a6_seed_mean_curves.csv,training-seed mean +/- standard error from matched extended-budget runs
